,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,year,month,day,weekday,week_num,temp_f,d_low,d_high,d_avg,w_avg,wavg_to_davg_temp_diff
7946,2,0,1,2,31.16,34.09,48,15.0013,59,143,202,11,2012,6,11,0,24,88.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7947,2,0,1,2,32.8,36.365,43,12.998,63,198,261,12,2012,6,11,0,24,91.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7948,2,0,1,2,32.8,35.605,41,19.9995,63,185,248,13,2012,6,11,0,24,91.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7949,2,0,1,2,33.62,36.365,34,19.0012,66,193,259,14,2012,6,11,0,24,93.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7950,2,0,1,1,32.8,35.605,41,23.9994,72,187,259,15,2012,6,11,0,24,91.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7951,2,0,1,2,32.8,35.605,41,27.9993,87,340,427,16,2012,6,11,0,24,91.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7952,2,0,1,2,32.8,35.605,41,23.9994,85,715,800,17,2012,6,11,0,24,91.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7953,2,0,1,2,32.8,36.365,43,19.9995,105,726,831,18,2012,6,11,0,24,91.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7954,2,0,1,2,31.16,34.09,48,22.0028,89,507,596,19,2012,6,11,0,24,88.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7955,2,0,1,2,30.34,33.335,48,15.0013,61,333,394,20,2012,6,11,0,24,87.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7956,2,0,1,2,29.52,33.335,58,12.998,32,218,250,21,2012,6,11,0,24,85.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7957,2,0,1,2,29.52,33.335,58,12.998,22,142,164,22,2012,6,11,0,24,85.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7958,2,0,1,2,28.7,32.575,58,15.0013,8,72,80,23,2012,6,11,0,24,84.0,93.0,78.0,85.25,60.06944444444444,-25.180555555555557
7959,2,0,1,2,28.7,32.575,58,15.0013,2,26,28,0,2012,6,12,1,24,84.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7960,2,0,1,2,27.88,31.82,65,11.0014,5,11,16,1,2012,6,12,1,24,82.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7961,2,0,1,2,27.88,31.82,65,12.998,0,6,6,2,2012,6,12,1,24,82.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7962,2,0,1,2,27.06,31.06,69,16.9979,3,9,12,3,2012,6,12,1,24,81.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7963,2,0,1,3,24.6,27.275,88,11.0014,0,4,4,4,2012,6,12,1,24,76.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7964,2,0,1,3,24.6,27.275,88,8.9981,1,28,29,5,2012,6,12,1,24,76.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7965,2,0,1,2,24.6,27.275,88,8.9981,6,130,136,6,2012,6,12,1,24,76.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7966,2,0,1,3,25.42,28.03,88,16.9979,16,287,303,7,2012,6,12,1,24,78.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7967,2,0,1,2,25.42,28.03,88,15.0013,15,598,613,8,2012,6,12,1,24,78.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7968,2,0,1,2,26.24,28.79,89,19.0012,31,254,285,9,2012,6,12,1,24,79.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7969,2,0,1,3,26.24,28.79,89,19.0012,29,96,125,10,2012,6,12,1,24,79.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7970,2,0,1,3,27.06,30.305,83,23.9994,8,57,65,11,2012,6,12,1,24,81.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7971,2,0,1,3,27.06,30.305,83,16.9979,19,76,95,12,2012,6,12,1,24,81.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7972,2,0,1,3,27.06,30.305,83,12.998,11,48,59,13,2012,6,12,1,24,81.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7973,2,0,1,3,26.24,28.79,89,16.9979,12,48,60,14,2012,6,12,1,24,79.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7974,2,0,1,3,27.06,29.545,89,12.998,22,94,116,15,2012,6,12,1,24,81.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7975,2,0,1,2,27.06,29.545,89,19.0012,30,209,239,16,2012,6,12,1,24,81.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7976,2,0,1,2,27.06,29.545,89,19.0012,56,625,681,17,2012,6,12,1,24,81.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7977,2,0,1,1,27.88,31.82,83,12.998,57,596,653,18,2012,6,12,1,24,82.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7978,2,0,1,1,27.88,31.82,83,12.998,47,444,491,19,2012,6,12,1,24,82.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7979,2,0,1,1,27.88,31.82,83,12.998,36,350,386,20,2012,6,12,1,24,82.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7980,2,0,1,1,27.88,31.82,83,7.0015,41,233,274,21,2012,6,12,1,24,82.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7981,2,0,1,1,27.06,29.545,94,7.0015,19,188,207,22,2012,6,12,1,24,81.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7982,2,0,1,3,27.06,29.545,94,15.0013,11,78,89,23,2012,6,12,1,24,81.0,84.0,76.0,80.25,60.06944444444444,-20.180555555555557
7983,2,0,1,2,27.06,29.545,94,12.998,7,27,34,0,2012,6,13,2,24,81.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7984,2,0,1,1,26.24,29.545,78,0.0,7,21,28,1,2012,6,13,2,24,79.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7985,2,0,1,1,25.42,28.79,83,8.9981,0,4,4,2,2012,6,13,2,24,78.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7986,2,0,1,1,25.42,28.79,83,12.998,1,7,8,3,2012,6,13,2,24,78.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7987,2,0,1,1,24.6,28.03,83,8.9981,1,9,10,4,2012,6,13,2,24,76.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7988,2,0,1,1,24.6,28.03,83,12.998,2,38,40,5,2012,6,13,2,24,76.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7989,2,0,1,1,24.6,28.03,83,15.0013,6,188,194,6,2012,6,13,2,24,76.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7990,2,0,1,1,24.6,28.03,83,19.9995,25,480,505,7,2012,6,13,2,24,76.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7991,2,0,1,2,25.42,29.545,73,35.0008,41,672,713,8,2012,6,13,2,24,78.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7992,2,0,1,2,26.24,30.305,69,39.0007,54,298,352,9,2012,6,13,2,24,79.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7993,2,0,1,2,26.24,30.305,65,27.9993,64,134,198,10,2012,6,13,2,24,79.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7994,2,0,1,2,27.06,31.06,54,30.0026,64,182,246,11,2012,6,13,2,24,81.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7995,2,0,1,2,27.88,31.82,44,27.9993,93,241,334,12,2012,6,13,2,24,82.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7996,2,0,1,2,28.7,31.82,45,26.0027,52,203,255,13,2012,6,13,2,24,84.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7997,2,0,1,2,29.52,32.575,37,27.9993,98,222,320,14,2012,6,13,2,24,85.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7998,2,0,1,1,29.52,32.575,32,32.9975,65,216,281,15,2012,6,13,2,24,85.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
7999,2,0,1,1,29.52,32.575,30,32.9975,72,320,392,16,2012,6,13,2,24,85.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
8000,2,0,1,1,29.52,32.575,32,32.9975,75,782,857,17,2012,6,13,2,24,85.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
8001,2,0,1,1,29.52,32.575,32,30.0026,104,640,744,18,2012,6,13,2,24,85.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
8002,2,0,1,1,28.7,31.82,34,26.0027,123,548,671,19,2012,6,13,2,24,84.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
8003,2,0,1,1,27.88,31.82,36,27.9993,86,362,448,20,2012,6,13,2,24,82.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
8004,2,0,1,1,26.24,31.06,44,23.9994,79,317,396,21,2012,6,13,2,24,79.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
8005,2,0,1,1,25.42,31.06,50,19.9995,29,209,238,22,2012,6,13,2,24,78.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
8006,2,0,1,1,25.42,31.06,50,19.0012,25,128,153,23,2012,6,13,2,24,78.0,85.0,76.0,80.375,60.06944444444444,-20.305555555555557
8007,2,0,1,1,24.6,31.06,53,19.9995,3,45,48,0,2012,6,14,3,24,76.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8008,2,0,1,1,24.6,31.06,56,15.0013,4,17,21,1,2012,6,14,3,24,76.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8009,2,0,1,2,25.42,31.06,53,16.9979,1,8,9,2,2012,6,14,3,24,78.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8010,2,0,1,2,25.42,31.06,53,19.0012,1,4,5,3,2012,6,14,3,24,78.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8011,2,0,1,2,24.6,31.06,56,16.9979,0,6,6,4,2012,6,14,3,24,76.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8012,2,0,1,2,24.6,31.06,56,16.9979,0,40,40,5,2012,6,14,3,24,76.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8013,2,0,1,1,23.78,27.275,60,19.0012,12,169,181,6,2012,6,14,3,24,75.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8014,2,0,1,1,24.6,30.305,60,19.0012,26,480,506,7,2012,6,14,3,24,76.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8015,2,0,1,1,24.6,30.305,64,22.0028,37,682,719,8,2012,6,14,3,24,76.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8016,2,0,1,1,25.42,30.305,61,15.0013,45,312,357,9,2012,6,14,3,24,78.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8017,2,0,1,1,26.24,30.305,65,27.9993,47,132,179,10,2012,6,14,3,24,79.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8018,2,0,1,1,27.06,31.06,57,16.9979,60,168,228,11,2012,6,14,3,24,81.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8019,2,0,1,2,27.06,31.06,61,15.0013,55,210,265,12,2012,6,14,3,24,81.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8020,2,0,1,1,27.88,31.82,57,11.0014,71,213,284,13,2012,6,14,3,24,82.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8021,2,0,1,1,28.7,32.575,54,19.0012,84,214,298,14,2012,6,14,3,24,84.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8022,2,0,1,1,30.34,33.335,48,19.9995,111,213,324,15,2012,6,14,3,24,87.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8023,2,0,1,1,29.52,33.335,51,19.0012,70,368,438,16,2012,6,14,3,24,85.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8024,2,0,1,1,29.52,33.335,48,15.0013,117,750,867,17,2012,6,14,3,24,85.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8025,2,0,1,1,30.34,33.335,42,12.998,107,716,823,18,2012,6,14,3,24,87.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8026,2,0,1,1,28.7,32.575,48,16.9979,96,483,579,19,2012,6,14,3,24,84.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8027,2,0,1,1,27.06,31.06,65,16.9979,84,351,435,20,2012,6,14,3,24,81.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8028,2,0,1,1,26.24,30.305,65,11.0014,67,270,337,21,2012,6,14,3,24,79.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8029,2,0,1,2,26.24,30.305,65,15.0013,46,196,242,22,2012,6,14,3,24,79.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8030,2,0,1,2,25.42,30.305,69,11.0014,36,136,172,23,2012,6,14,3,24,78.0,87.0,75.0,79.875,60.06944444444444,-19.805555555555557
8031,2,0,1,1,24.6,29.545,73,11.0014,26,68,94,0,2012,6,15,4,24,76.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8032,2,0,1,1,23.78,27.275,78,12.998,9,42,51,1,2012,6,15,4,24,75.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8033,2,0,1,1,22.96,26.515,83,7.0015,0,15,15,2,2012,6,15,4,24,73.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8034,2,0,1,1,22.96,26.515,83,11.0014,2,3,5,3,2012,6,15,4,24,73.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8035,2,0,1,1,22.96,26.515,83,11.0014,1,13,14,4,2012,6,15,4,24,73.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8036,2,0,1,1,22.14,25.76,88,7.0015,2,31,33,5,2012,6,15,4,24,72.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8037,2,0,1,1,22.14,25.76,83,8.9981,9,142,151,6,2012,6,15,4,24,72.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8038,2,0,1,1,22.96,26.515,83,11.0014,17,413,430,7,2012,6,15,4,24,73.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8039,2,0,1,1,24.6,29.545,69,11.0014,44,609,653,8,2012,6,15,4,24,76.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8040,2,0,1,1,25.42,30.305,65,11.0014,58,308,366,9,2012,6,15,4,24,78.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8041,2,0,1,1,26.24,31.06,57,11.0014,56,160,216,10,2012,6,15,4,24,79.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8042,2,0,1,1,27.06,31.06,50,12.998,106,180,286,11,2012,6,15,4,24,81.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8043,2,0,1,1,28.7,31.82,45,11.0014,111,292,403,12,2012,6,15,4,24,84.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8044,2,0,1,1,28.7,31.82,42,16.9979,121,272,393,13,2012,6,15,4,24,84.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8045,2,0,1,1,29.52,32.575,39,12.998,121,255,376,14,2012,6,15,4,24,85.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8046,2,0,1,1,29.52,32.575,39,12.998,107,270,377,15,2012,6,15,4,24,85.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8047,2,0,1,1,29.52,32.575,37,12.998,132,426,558,16,2012,6,15,4,24,85.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8048,2,0,1,1,30.34,32.575,37,19.0012,125,698,823,17,2012,6,15,4,24,87.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8049,2,0,1,1,29.52,32.575,39,15.0013,121,572,693,18,2012,6,15,4,24,85.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8050,2,0,1,1,28.7,31.82,42,11.0014,98,369,467,19,2012,6,15,4,24,84.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8051,2,0,1,1,27.88,31.82,44,12.998,89,296,385,20,2012,6,15,4,24,82.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8052,2,0,1,1,27.06,31.06,50,7.0015,83,250,333,21,2012,6,15,4,24,81.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8053,2,0,1,1,26.24,31.06,53,8.9981,79,242,321,22,2012,6,15,4,24,79.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8054,2,0,1,1,25.42,31.06,53,16.9979,46,176,222,23,2012,6,15,4,24,78.0,87.0,72.0,79.16666666666667,60.06944444444444,-19.09722222222223
8055,2,0,0,1,23.78,27.275,56,8.9981,25,112,137,0,2012,6,16,5,24,75.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8056,2,0,0,1,22.96,26.515,56,0.0,16,79,95,1,2012,6,16,5,24,73.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8057,2,0,0,1,23.78,27.275,53,0.0,12,55,67,2,2012,6,16,5,24,75.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8058,2,0,0,1,22.96,26.515,60,6.0032,8,19,27,3,2012,6,16,5,24,73.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8059,2,0,0,1,22.14,25.76,68,8.9981,3,5,8,4,2012,6,16,5,24,72.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8060,2,0,0,1,22.14,25.76,68,7.0015,2,21,23,5,2012,6,16,5,24,72.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8061,2,0,0,1,22.14,25.76,68,12.998,11,36,47,6,2012,6,16,5,24,72.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8062,2,0,0,1,22.14,25.76,68,12.998,10,68,78,7,2012,6,16,5,24,72.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8063,2,0,0,1,23.78,27.275,64,11.0014,47,157,204,8,2012,6,16,5,24,75.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8064,2,0,0,1,24.6,30.305,60,6.0032,88,279,367,9,2012,6,16,5,24,76.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8065,2,0,0,1,26.24,31.06,47,12.998,139,296,435,10,2012,6,16,5,24,79.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8066,2,0,0,1,27.06,31.06,39,11.0014,213,353,566,11,2012,6,16,5,24,81.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8067,2,0,0,1,27.88,31.82,41,7.0015,254,349,603,12,2012,6,16,5,24,82.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8068,2,0,0,1,29.52,32.575,34,11.0014,293,324,617,13,2012,6,16,5,24,85.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8069,2,0,0,1,29.52,32.575,37,15.0013,264,309,573,14,2012,6,16,5,24,85.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8070,2,0,0,1,30.34,32.575,35,16.9979,295,288,583,15,2012,6,16,5,24,87.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8071,2,0,0,2,29.52,32.575,37,7.0015,238,304,542,16,2012,6,16,5,24,85.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8072,2,0,0,2,29.52,32.575,37,16.9979,244,349,593,17,2012,6,16,5,24,85.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8073,2,0,0,2,29.52,32.575,37,15.0013,256,315,571,18,2012,6,16,5,24,85.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8074,2,0,0,2,28.7,31.82,42,12.998,184,277,461,19,2012,6,16,5,24,84.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8075,2,0,0,2,27.06,31.06,47,12.998,123,229,352,20,2012,6,16,5,24,81.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8076,2,0,0,2,26.24,31.06,50,15.0013,98,192,290,21,2012,6,16,5,24,79.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8077,2,0,0,1,25.42,31.06,53,19.9995,91,189,280,22,2012,6,16,5,24,78.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8078,2,0,0,1,24.6,31.06,53,19.9995,49,134,183,23,2012,6,16,5,24,76.0,87.0,72.0,78.625,60.06944444444444,-18.555555555555557
8079,2,0,0,1,22.96,26.515,56,8.9981,31,117,148,0,2012,6,17,6,24,73.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8080,2,0,0,1,22.96,26.515,60,11.0014,21,67,88,1,2012,6,17,6,24,73.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8081,2,0,0,1,22.96,26.515,56,6.0032,19,55,74,2,2012,6,17,6,24,73.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8082,2,0,0,1,22.14,25.76,64,7.0015,6,22,28,3,2012,6,17,6,24,72.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8083,2,0,0,1,22.14,25.76,64,6.0032,2,16,18,4,2012,6,17,6,24,72.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8084,2,0,0,1,22.14,25.76,68,8.9981,4,13,17,5,2012,6,17,6,24,72.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8085,2,0,0,1,21.32,25.0,72,7.0015,7,16,23,6,2012,6,17,6,24,70.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8086,2,0,0,1,21.32,25.0,72,6.0032,18,30,48,7,2012,6,17,6,24,70.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8087,2,0,0,1,22.96,26.515,68,16.9979,24,95,119,8,2012,6,17,6,24,73.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8088,2,0,0,1,22.96,26.515,68,11.0014,91,183,274,9,2012,6,17,6,24,73.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8089,2,0,0,1,23.78,27.275,64,0.0,148,288,436,10,2012,6,17,6,24,75.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8090,2,0,0,1,25.42,31.06,57,7.0015,196,350,546,11,2012,6,17,6,24,78.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8091,2,0,0,1,25.42,31.06,57,0.0,260,355,615,12,2012,6,17,6,24,78.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8092,2,0,0,1,26.24,31.06,53,11.0014,267,347,614,13,2012,6,17,6,24,79.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8093,2,0,0,1,26.24,31.06,53,0.0,255,327,582,14,2012,6,17,6,24,79.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8094,2,0,0,1,27.06,31.06,50,15.0013,203,260,463,15,2012,6,17,6,24,81.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8095,2,0,0,1,27.06,31.06,54,19.9995,240,340,580,16,2012,6,17,6,24,81.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8096,2,0,0,1,26.24,31.06,57,15.0013,232,361,593,17,2012,6,17,6,24,79.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8097,2,0,0,1,26.24,31.06,53,12.998,203,310,513,18,2012,6,17,6,24,79.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8098,2,0,0,1,26.24,31.06,53,11.0014,146,244,390,19,2012,6,17,6,24,79.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8099,2,0,0,1,25.42,31.06,57,12.998,101,201,302,20,2012,6,17,6,24,78.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8100,2,0,0,1,25.42,31.06,57,12.998,76,170,246,21,2012,6,17,6,24,78.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8101,2,0,0,1,24.6,30.305,60,12.998,55,98,153,22,2012,6,17,6,24,76.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8102,2,0,0,1,23.78,27.275,64,12.998,29,79,108,23,2012,6,17,6,24,75.0,81.0,70.0,75.66666666666667,60.06944444444444,-15.597222222222229
8103,2,0,1,1,22.96,26.515,73,16.9979,12,28,40,0,2012,6,18,0,25,73.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8104,2,0,1,1,22.14,25.76,77,15.0013,9,5,14,1,2012,6,18,0,25,72.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8105,2,0,1,1,22.14,25.76,77,15.0013,3,6,9,2,2012,6,18,0,25,72.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8106,2,0,1,2,21.32,25.0,83,15.0013,1,3,4,3,2012,6,18,0,25,70.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8107,2,0,1,2,22.14,25.76,77,12.998,0,9,9,4,2012,6,18,0,25,72.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8108,2,0,1,3,21.32,25.0,83,8.9981,1,22,23,5,2012,6,18,0,25,70.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8109,2,0,1,3,21.32,25.0,88,8.9981,0,37,37,6,2012,6,18,0,25,70.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8110,2,0,1,3,21.32,25.0,94,15.0013,10,135,145,7,2012,6,18,0,25,70.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8111,2,0,1,2,22.14,25.76,83,12.998,27,447,474,8,2012,6,18,0,25,72.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8112,2,0,1,2,22.14,25.76,83,15.0013,28,222,250,9,2012,6,18,0,25,72.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8113,2,0,1,3,22.14,25.76,88,7.0015,13,78,91,10,2012,6,18,0,25,72.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8114,2,0,1,2,22.14,25.76,88,11.0014,25,96,121,11,2012,6,18,0,25,72.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8115,2,0,1,3,22.96,26.515,78,8.9981,29,139,168,12,2012,6,18,0,25,73.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8116,2,0,1,2,23.78,27.275,73,8.9981,51,174,225,13,2012,6,18,0,25,75.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8117,2,0,1,2,23.78,27.275,68,12.998,59,160,219,14,2012,6,18,0,25,75.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8118,2,0,1,2,24.6,29.545,69,12.998,61,176,237,15,2012,6,18,0,25,76.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8119,2,0,1,2,24.6,29.545,73,12.998,53,279,332,16,2012,6,18,0,25,76.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
8120,2,0,1,2,24.6,29.545,73,12.998,54,669,723,17,2012,6,18,0,25,76.0,78.0,70.0,73.91666666666667,60.06944444444444,-13.847222222222229
